cus_id,cus_num,cus_last_name,cus_first_name,cus_add_num,cus_address,cus_city,state_id,cus_zip,cus_phone,cus_join_date,cus_app_cd,cus_app_num
1451,Coo82380,Cooper,Manuel,24115,Heather Wynd, Winkelman,7,67348,5394952042,2006-09-30,6,OPC78990982
1452,Smi96087,Smith,Valerie,18005,Adams, Green Acres,4,17721,380648002,2011-10-06,2,OPC79373838
1453,Moo70484,Moore,Brice,33003, Easy Crescent, Youngstown,17,26340,3786515161,2002-10-17,4,OPC83790828
1454,Mon87695,Monk,Albert,51480,Misty Brook Farms, La Junta,21,40654,3402269057,2007-08-08,1,OPC87574359
1455,Tho96467,Thomason,Noel,32837, Misty Lagoon Bay, Crystal Lake,11,14037,1305125257,2007-01-03,3,OPC81055543
1456,Wil7223,Williamson,Mads,1122,Lost Path, Jessie,22,42276,1470420207,2012-12-19,6,OPC85168061
1457,Del77970,Deleon,Harper,48926,Heather Wynd, Union Hill,16,54581,7294813485,2003-01-11,3,OPC80974728
1458,Etz6689,Etzler,Valerie,58336, Red Place, Ten Mile,7,85299,3800177830,2007-04-26,6,OPC87099512
1460,Say24267,Saylor,Adam,58688, Harvest Court, Casa De Piedra,19,48142,5024214650,2016-01-05,7,OPC81076905
1461,Har67384,Hart,Mads,68609, Sleepy Mall , Holiday Park,10,3344,2447564141,2018-12-14,4,OPC83730062
1462,Ste58134,Stevens,Richard,27331,Columbus, Hallockville,26,72822,8672046528,2011-01-11,5,OPC84958795
1463,Jon98924,Jones,Valerie,87685,Merry Key, Holiday Park,3,17261,6605679702,2017-04-10,4,OPC87233138
1464,She32001,Sherman,Noel,10309,College, Vega Park,16,35680,6724132796,2017-01-17,2,OPC87976311
1465,Smi42071,Smith,Adam,27541,Velvet Blossom Mall , Longview Heights,3,14106,4010703324,2001-11-15,4,OPC83165888
1466,Gor94665,Gorman,Richard,20301,Clear Heath, Oak Knoll,21,8192,7135119507,2011-07-23,5,OPC84256050
1467,Con22536,Conley,Farris,91988,Carbon Hill-Buchtel, Montello,14,27367,4409238708,2011-01-10,7,OPC84796810
1468,Jac55339,Jackson,Aaron,30778,Adams, Howe,7,23115,1908531340,2013-10-08,3,OPC86694107
1469,Ram24061,Ramirez,Eric,92033,Lazy Green, Wolfs Mill,15,98329,7846314769,2016-01-22,7,OPC85281204
1470,Gar17433,Garth,Brandt,8652, Crystal Spring Corners, Oak Knoll,25,62544,9960246023,2017-03-05,3,OPC81063251
1471,Coo11557,Cooper,Brian,14627,Green Row, Comite,12,51856,5170012947,2002-02-26,2,OPC83841274
1472,Aar18336,Aaronson,Lee,96544,Honey Creek Autoroute, Clintondale,28,34860,1406993082,2009-08-21,3,OPC85994349
1473,Mon59373,Monk,Zachary,94018, Tawny Lane, Deardorffs Mill,6,10581,7864312228,2011-09-09,3,OPC82578450
1474,Ban43652,Banks,Mads,88973, Fallen Prairie Corner, Comite,5,30008,5012061693,2003-09-03,3,OPC84720596
1475,Del40988,Delacruz,Eric,87205,Early, Ten Mile,18,64393,4880585659,2018-06-02,7,OPC79514903
1476,Ban34097,Banks,Jonathon,88351,Sleepy Fox Jetty, Walnut Hill,8,69702,9801920042,2003-07-19,4,OPC83559324
1477,Gor11455,Gorman,Kristoff,72940,Grand Crest, Youngstown,29,68913,2710994474,2018-03-15,4,OPC80927333
1478,Fre20551,French,Farris,22478,Sunny Glade, Fomer,22,61328,8442272978,2001-05-23,5,OPC84063093
1479,Mac24790,MacBain,Robert,26042,Burning Rabbit Bank, Siddon,24,13523,3762217530,2003-01-04,5,OPC86644401
1480,Rob50038,Robinson,Reginald,91520,Blue Terrace, Comite,13,72743,6265810051,2002-10-08,4,OPC85756432
1481,Rid28424,Ridgley,Adam,35103,Rimer, Casa De Piedra,12,23694,1367339540,2019-11-26,5,OPC84077821
1482,Ban12771,Banks,Taylor,6839, Velvet End, Deardorffs Mill,20,48988,7055944186,2010-07-01,4,OPC87546706
1483,Jam38693,Jamieson,Tristan,28869,Apache, Youngstown,5,67618,1397792394,2016-09-22,4,OPC88013978
1484,Gon35066,Gonzales,Manuel,70576,Ash, Clintondale,5,820,3759468095,2003-09-29,2,OPC79428238
1485,Mac34607,MacBain,Zachary,95320,Golden Glen, Union Hill,5,83202,2771481149,2019-06-21,7,OPC78648140
1486,Ram62833,Ramirez,Nadine,42184,Heather Wynd, Union Hill,3,85510,2823530175,2010-03-25,3,OPC82315203
1487,Del67581,Delacruz,Noel,45647,Clear Heath, Siddon,13,69040,524494536,2013-09-02,5,OPC81970506
1488,Etz5054,Etzler,Jack,66623, Middle Via, Kwikpak,19,40262,3220020823,2005-02-19,6,OPC85328761
1489,Del28241,Delacruz,Brice,95120,Round Nook, Tiptop,22,18708,301564011,2016-04-22,7,OPC83803116
1490,Rob33090,Robinson,Nadine,29679,Fulton, Wolfs Mill,10,25545,1631467429,2018-04-01,5,OPC82669555
1491,Aar31779,Aaronson,Jasmine,68243, Quaking Timber Swale, Kidville,15,74736,4309703300,2014-11-23,1,OPC78231049
1492,Aar60479,Aaronson,Brandt,72216,Broad Hills Abbey, East Village,27,83174,4388847416,2010-03-28,3,OPC79055749
1493,Jor38403,Jordan,Kenadi,23384,Green Row, Montello,9,73342,3551036161,2008-01-07,5,OPC86184366
1494,Man42690,Manchester,Nadine,7916,Pine Grove, Kwikpak,2,19611,9146446124,2020-01-01,2,OPC82536459
1495,Rid9875,Ridgley,Chris,61273, Grand Pony Park, Montello,26,73952,6940109497,2018-11-01,7,OPC83308238
1496,Daw23940,Dawson,Mike,4270,Quiet Circuit, Hitt,11,74509,1698021020,2012-12-24,1,OPC84336769
1497,Wil12633,Willis,Jonathon,55677,Foggy View, Kidville,10,44770,4710526030,2010-11-21,6,OPC87357071
1498,Boo52544,Booker,Blain,26485, Fallen Prairie Corner, Vega Park,25,39233,3058488147,2017-05-28,6,OPC83023841
1499,Con49594,Connery,Farris,62441,Carbon Hill-Buchtel, Klagetoh,22,18034,1825965425,2011-12-31,7,OPC81061438
1500,Tan94440,Tankersly,Adam,91454,Thunder Deer Island, Cowan,3,74570,7688640268,2005-04-20,3,OPC82787057
1501,Del89088,Delapena,Brice,68386, Merry Forest Crossing, Laffertys Trailer Court,24,75643,1413566697,2017-07-14,1,OPC87404982
1502,Pre21057,Presley,Eric,59106,Grey, Bayless,18,72903,8833411462,2016-02-04,7,OPC84422847
1503,Tom97583,Tompsen,Lee,16355,Quiet Circuit, Fomer,30,35788,6182166801,2009-04-29,7,OPC81724676
1504,Sla50481,Slain,Nadine,81491,Sycamore, Meadowbrook Valley,6,77852,1910809569,2005-03-01,7,OPC78271263
1505,Bro57471,Brooks,Aaron,53733, Dewy Campus, Siddon,23,97261,6991699006,2001-07-30,3,OPC80048813
1506,Goo40717,Goode,Moritz,97176,Golden Glen, Jessie,16,11626,8271414198,2019-12-23,6,OPC79773011
1507,Con63341,Conley,Harper,37770, Foggy Hill, Clintondale,12,543,6023147391,2018-12-09,5,OPC79209509
1508,Moo85044,Moore,Miguel,73419, Easy Crescent, Ten Mile,19,72867,1595202961,2003-04-09,1,OPC86802622
1509,Tho50696,Thomason,Albert,78299,Foggy View, Montello,11,57008,4123025182,2008-04-03,3,OPC86402428
1510,Tho72199,Thomason,Brandon,45614,Washington, New York,26,7689,5903681530,2004-05-27,4,OPC82836216
1511,Man4573,Manning,Thomas,38266, Green Berry Run, East Village,6,69120,2198244500,2005-09-14,6,OPC81542060
1512,Aco74820,Acosta,Mads,68250, Foggy Hill, New York,23,65765,55573219,2016-09-17,6,OPC80566138
1513,Jon38459,Jones,Cooper,38979, Heather Robin Mews, Kwikpak,7,93429,4041751229,2004-10-10,1,OPC82241544
1514,Har80345,Harper,Robert,56028, Stony Wharf, Vega Park,13,75342,547354407,2001-12-28,6,OPC78793403
1515,Jac36037,Jackson,George,14712,Shady Pointe, Siddon,16,71315,7436891328,2006-01-20,5,OPC80634453
1516,Jor12535,Jordan,Joshua,70168, Misty Lagoon Bay, New Stuyarok,30,28875,3380805263,2011-12-02,7,OPC87752894
1517,Rio41877,Riochardson,Samuel,84180,Shady Pointe, Bradburys,22,78013,9914552451,2018-02-24,4,OPC87372844
1518,Rey7344,Reynolds,George,3792, Velvet End, Montello,26,25706,6799210053,2011-10-24,3,OPC78734520
1519,Gar8060,Garth,Aaron,2556,Bean Creek, Casa De Piedra,12,45515,1700243554,2006-06-21,7,OPC83034020
1520,Etz65610,Etzler,Jonathon,89587, High Apple Falls, Cowan,18,76487,7536604448,2007-12-04,4,OPC86067354
1521,Ban36200,Banks,Farris,6285,Grey, Walnut Hill,21,35692,5340649466,2015-07-17,1,OPC81695083
1522,Bar80865,Barrister,Abigail,16877, Shady Row, Howe,24,99560,369602270,2019-08-26,3,OPC84887026
1523,Boo45170,Booker,Carl,709,Ash, Hallockville,21,29771,16869891,2018-12-20,6,OPC83317485
1524,Cal84235,Calahan,Cooper,5029,Lost Path, Hallockville,13,78422,7226965306,2015-03-19,1,OPC84176919
1525,Har60212,Hart,Miguel,18916, Dusty Fox Road, Kwikpak,18,60849,9362862753,2008-05-14,7,OPC86082388
1526,Say54175,Saylor,Brian,9179,Blackhawk, Mcarthur Estates,20,99731,5374908407,2001-03-13,5,OPC79132716
1527,Man97338,Manchester,Albert,61325,High Ledge, Bissell,21,3019,997198743,2006-08-24,6,OPC82036651
1528,Tom63199,Tompsen,Brian,48307,Clear Heath, New York,15,82589,4433157606,2004-10-29,6,OPC81202338
1529,Gar15527,Garcia,Miguel,91001, Foggy Hill, Ten Mile,6,93710,8244544397,2014-12-15,3,OPC83943633
1530,Jim56260,Jiminez,Jasmine,18491,Carbon Hill-Buchtel, Youngstown,1,20685,9719056343,2012-01-13,5,OPC82589230
1531,Jon83822,Jones,Adam,30592, Middle Via, Tiptop,6,76089,1919496920,2003-06-07,4,OPC83867862
1532,Del25193,Delapena,Eric,48959,Fallen Berry Moor, Arispe,1,13514,2170614100,2005-04-13,3,OPC83319629
1533,Del83043,Delacruz,Adam,64960,Fallen Berry Moor, Ditchley,21,18674,8133263624,2019-01-08,5,OPC81777365
1534,Arc52574,Archibald,Valerie,98657,Wishing Manor, Bradburys,22,80347,2462079745,2006-10-31,6,OPC84555318
1535,App28591,Applewood,Eric,4685,Quiet Circuit, Ten Mile,26,77609,9190738702,2017-10-06,6,OPC82317009
1536,Coo41819,Cooper,Brandon,59975,Hazy Road, Jessie,24,17817,1408448745,2005-08-14,3,OPC79410876
1537,Pet40017,Peters,Jonathon,39309, Middle Via, Hitt,13,43455,3093160107,2009-09-20,7,OPC81211984
1538,Gar17547,Garth,Timothy,34303,Seaman, Holiday Park,12,63865,6547166028,2003-10-12,6,OPC78892618
1539,Pre82718,Presley,Brandon,11427, Gentle Quail Quay, Oak Knoll,19,53934,5176284292,2019-04-20,1,OPC81088630
1540,Del62438,Deleon,Summer,60289,Thunder Deer Island, Brownsburg,20,10295,3007682616,2011-01-28,4,OPC84745824
1541,Jac52604,Jackson,Taylor,70815,Main, Winkelman,9,9662,8612440164,2003-06-02,3,OPC86765034
1542,Har1250,Harper,Samuel,29764, Merry Forest Crossing, New Stuyarok,24,55708,9253959770,2003-07-02,1,OPC79677933
1543,Dew6376,Dewey,Valerie,35996,Old Pond Lookout, Norton Shores,11,6003,1070918593,2003-02-16,4,OPC80301384
1544,Ric81959,Rice,Miguel,58098, Heather Robin Mews, Crystal Lake,26,70429,1807288794,2004-03-01,2,OPC85213073
1545,Har21639,Harper,Blain,74816, Broad Close, Montello,10,86037,4938129289,2005-10-16,6,OPC80148792
1546,Rob91653,Roberts,Joshua,40803,Stan Sleuter, Union Hill,17,46092,4587604190,2010-02-08,1,OPC83726145
1547,She91964,Shelton,Margo,85679, Dusty Fox Road, Kidville,17,92842,5078868135,2012-03-26,2,OPC87039014
1548,Row27230,Rowley,Jasmine,64586,Strom, North Star,25,55828,4061554575,2010-02-20,4,OPC81494564
1549,Wil16301,Williamson,Brandt,98644, Blue Stead, Wolfs Mill,16,43681,3603609138,2008-06-09,1,OPC84573605
1550,Fre18021,French,Maggs,53163, Cotton Elk Path, Comite,27,90125,1439319743,2010-04-12,6,OPC79153934
1551,Tho9966,Thomason,Adam,78769,Wishing Manor, Walnut Hill,1,46565,4191508574,2012-10-12,1,OPC83337984
1552,Pre44696,Presley,Joshua,58703, Rustic Autumn Port, Tiptop,9,68165,9751107249,2005-07-18,4,OPC86666871
1553,Ban76012,Banks,Moritz,74056, Umber Shadow Ledge, Montello,14,86073,9486672374,2017-08-26,3,OPC78743446
1554,Con54266,Conley,Mindy,50209,Harvest Elk Harbour, North Star,12,53583,6454833217,2008-04-10,5,OPC78608386
1555,Boo56850,Booker,Corey,81815,Merry Key, Fomer,22,15913,1444163230,2004-01-14,2,OPC82358914
1556,She45883,Shelton,Robert,86215,Gentle Log Grove, Comite,12,66117,5181229832,2001-06-25,3,OPC85425886
1557,Mon99913,Monk,Eric,48686, High Apple Falls, Deardorffs Mill,30,97493,7430216402,2004-06-26,7,OPC86594069
1558,Aar26616,Aaronson,Jack,39559,Little River Square, Winthrop Beach,11,98700,6437638329,2015-08-31,6,OPC85983751
1559,Daw21266,Dawson,Eric,26561, Bright Common, Ten Mile,16,95610,149986565,2014-12-26,6,OPC82053403
1561,Con43152,Conley,Aaron,37571,Crystal Cove, Deardorffs Mill,30,88203,6482660870,2013-08-03,1,OPC83193429
1562,Wil57195,Willis,Erin,60737,Early, New Stuyarok,4,48184,6990223204,2004-03-11,3,OPC82536575
1563,Etz52088,Etzler,Mindy,92984,High Ledge, Klagetoh,23,98723,6288521944,2009-02-13,1,OPC79661941
1564,Del90777,Deleon,Chris,83100, Pleasant Beach, Montello,4,30741,2908547211,2004-07-27,3,OPC85882457
1565,Ste12834,Stevens,Jonathon,21358,Iron Pony Pathway, Mcarthur Estates,25,71023,2045141128,2002-06-07,6,OPC81413157
1566,Ban55663,Bangeson,George,77125,High Ledge, Hitt,21,91000,4701130028,2016-09-07,2,OPC84208093
1567,Har44486,Hart,Piper,52582, Old Cloud Orchard, Vega Park,29,7496,8639184028,2006-12-05,6,OPC84559532
1568,Ban52593,Banks,Piper,90818,Emerald Quail Passage, Longview Heights,5,75882,9793526721,2003-07-02,1,OPC80959795
1569,Arc41055,Archibald,Nadine,89826,Silver Lake Crossing, Longview Heights,10,2086,5488639860,2001-07-20,2,OPC86201973
1570,San22663,Sanchez,Miguel,12517,Madison, Wolfs Mill,7,46978,3125765403,2010-12-06,7,OPC86878072
1571,Jor75363,Jordan,Jack,55487,Clear Heath, La Junta,16,14903,6567217802,2013-05-07,1,OPC78656992
1572,Jim27061,Jiminez,Reginald,29524, Shady Row, Bradburys,7,72993,2690213447,2013-02-20,2,OPC79822004
1573,Ric91825,Rice,Farris,4170,Wishing Manor, Winthrop Beach,18,41462,5641112973,2018-03-21,1,OPC80665852
1574,Bar86222,Barrister,Mindy,93684,Red Via, Laffertys Trailer Court,15,84986,6974978140,2014-11-28,1,OPC81192747
1575,Del91462,Delacruz,Kenadi,31949,Stadium, Winkelman,3,55188,8112137524,2015-08-02,4,OPC85277340
1576,Del70734,Deleon,Summer,18336,Green Row, Fomer,30,58765,3740628924,2003-04-03,7,OPC79090717
1577,Man13280,Manning,Reginald,12565,Beckley, Vega Park,30,97585,7125565270,2007-12-07,5,OPC79211190
1578,Goo35031,Goode,George,84392, Colonial Panda Pike, Ten Mile,4,47294,2700482755,2018-08-21,6,OPC87798497
1579,Aco4308,Acosta,Valerie,9240,Stan Sleuter, Oak Knoll,3,34426,4130220325,2010-05-16,3,OPC79324326
1580,Wil11755,Williamson,Corey,36667,Cozy Prairie Hill, Green Acres,22,96900,1496281762,2015-12-03,7,OPC87172023
1581,Sei40808,Seiler,Richard,1164,Honey Creek Autoroute, Fomer,28,54873,6948330801,2001-05-16,4,OPC80167532
1582,Jam87756,Jamieson,Aaron,86566,Iron Pony Pathway, Bayless,23,15735,4048529808,2008-02-07,6,OPC87321401
1583,Ric25119,Rice,Mads,65552, Lost Sky Dell, Winkelman,19,69401,4869423518,2012-11-29,6,OPC83966184
1584,Del57140,Delapena,Tristan,3484,Dusty Nectar Downs, Hallockville,23,30750,13402248,2005-02-19,1,OPC82572402
1585,Ban70047,Banks,Lee,5947, Lost Sky Dell, Bayless,23,76313,4928541231,2007-06-29,6,OPC82413767
1586,Rey96267,Reynolds,Thomas,30797,Madison, Oak Knoll,26,12347,1388195236,2019-02-20,5,OPC85590854
1587,App17645,Applewood,Miguel,20572,Rimer, Kwikpak,17,60788,6915803429,2001-09-24,4,OPC84950666
1588,Har84020,Harper,Noel,81764,Main, Youngstown,27,27492,7021933295,2012-01-06,7,OPC87316521
1589,Row64795,Rowley,Summer,60201,Red Via, Union Hill,26,23203,6774023025,2017-12-25,7,OPC85329947
1590,Say75516,Saylor,Timothy,71337, Little Gate Plaza, Langley,19,70027,6159511260,2016-12-25,6,OPC82524309
1591,Say1070,Saylor,Sarah,11521, Bright Common, North Brewster,25,38799,9765277490,2010-12-23,5,OPC81182131
1592,Smi51616,Smith,Miguel,26958,Clear Heath, Union Hill,30,53416,1161092035,2015-09-02,3,OPC81945512
1593,Wil25346,Williamson,Blain,33407,Merry Key, Tiptop,3,80501,373007207,2003-07-14,1,OPC88036685
1594,Dew94156,Dewey,George,69477, Clear Beacon Hollow, Meadowbrook Valley,25,90381,3460986841,2010-06-28,3,OPC85162536
1595,Smi15941,Smith,Harper,8741,Rustic Grove Orchard, Youngstown,2,87876,1765947966,2007-01-29,6,OPC85118835
1596,Jon86623,Jones,Eric,27378,Early, North Brewster,29,37850,7843271013,2006-12-04,3,OPC81345204
1597,Ste82525,Stevens,Adam,81957, Quiet Brook Cape, Klagetoh,17,36455,7499159597,2004-10-31,5,OPC85421885
1598,Har1887,Hart,Leah,4205,Bean Creek, Casa De Piedra,3,80501,3076413886,2001-05-29,5,OPC79744413
1599,Ban8190,Bangeson,Robert,10963, Bright Common, East Village,11,46537,7548868289,2003-02-12,5,OPC84835981
1600,Del35553,Delapena,Farris,44227,Hazy Road, Wolfs Mill,16,20741,3698156784,2004-12-14,3,OPC85600601
1601,Rob24449,Robinson,Brice,79067,Green Row, Klagetoh,7,83486,3509898050,2004-01-27,4,OPC84353326
1602,Ric28348,Rice,Brice,20723,Honey Creek Autoroute, Longview Heights,13,36410,9919041006,2001-11-21,3,OPC80892195
1603,Smi51571,Smith-Warren,Joshua,34866,Crystal Cove, Union Hill,15,72371,5537160816,2019-02-19,4,OPC79850973
1604,Sla65785,Slain,Eric,34151,Honey Creek Autoroute, Clintondale,29,27089,1048481090,2009-08-29,2,OPC79978756
1605,Gar60453,Garcia,Mike,76278, Bright Common, Norton Shores,19,26010,6276319430,2012-12-26,3,OPC82104533
1606,Ell31016,Ellis,Leah,94247, Jagged Horse Extension, Youngstown,13,4203,1880584721,2010-06-25,3,OPC85178865
1607,Cal93030,Calahan,Robert,7477, Sunny Lookout, New Stuyarok,8,9738,619045968,2017-07-21,5,OPC78781482
1608,Pet64439,Peters,Farris,10175,Indian Trail, Norton Shores,11,35898,88712249,2008-03-04,4,OPC87821672
1609,Mac86023,MacBain,Zachary,30615,Strom, Winkelman,12,65810,2843906950,2017-11-19,2,OPC80155722
1610,Rid48540,Ridgley,Corey,42444,Burning Rabbit Bank, Green Acres,18,1761,5648508101,2006-11-30,1,OPC82086019
1611,Gar65065,Garth,Brian,49010, Umber Shadow Ledge, Holiday Park,14,48350,7052827891,2017-10-13,3,OPC80020368
1612,Tom65071,Tompsen,Mike,26333,Columbus, Casa De Piedra,26,98252,189823487,2009-02-20,7,OPC78929543
1613,Jon80505,Jones,Airn,69708, Little Gate Plaza, East Village,12,35368,18355793,2007-10-10,2,OPC83853134
1614,Ban14677,Banks,Noel,22311,Rimer, Ten Mile,21,98571,2200354022,2018-11-11,6,OPC83932745
1615,Mac11814,MacBain,Erin,32077,Clear Heath, Kwikpak,4,17535,88499317,2017-12-03,6,OPC78436488
1616,Dic38875,Dickerson,Corey,38484,Apache, Comite,27,2535,3841538641,2013-07-03,1,OPC80309622
1617,Rio9683,Riochardson,Mike,13256, Quiet Brook Cape, Meadowbrook Valley,6,17339,6003597236,2001-07-03,1,OPC82006579
1618,Har9399,Harper,Joshua,31999, Fallen Prairie Corner, Arispe,13,19211,6459390466,2002-10-29,6,OPC82343057
1619,Sei25393,Seiler,Cooper,4601,Clear Heath, Deardorffs Mill,3,36619,7256948086,2017-12-17,7,OPC85875491
1620,Rob97508,Roberts,Blain,69103,Emerald Quail Passage, Cowan,10,68234,5150868484,2011-04-09,1,OPC81865286
1621,Coo12571,Cooper,Manuel,61534, Broad Close, New Stuyarok,8,62007,6766947235,2004-11-27,6,OPC79370755
1622,Row3450,Rowley,Jack,99199,Hazy Road, New York,25,30798,5875893357,2006-05-04,7,OPC87583069
1623,Rid24927,Ridgley,Abigail,27623,Gentle Log Grove, Hitt,9,3401,1043299389,2016-03-09,4,OPC80324559
1624,Smi41723,Smith,Robert,96524,Silver Lake Crossing, Crystal Lake,20,68273,8784633810,2016-07-21,4,OPC84643169
1625,Tan34052,Tankersly,Adam,62263, Heather Robin Mews, Fulmor,6,66383,4504131192,2011-03-31,7,OPC79491115
1626,Say65833,Saylor,Lee,86581,Apache, Mcarthur Estates,7,44514,2647408692,2017-07-17,2,OPC87281797
1627,Sla36250,Slain,Lee,54271,Fulton, Brownsburg,10,12586,3300254398,2003-08-10,2,OPC85060796
1628,Gor21407,Gorman,Robert,31674,Tawny Vista, Brownsburg,8,71070,2680906958,2013-08-06,5,OPC86113949
1629,Mon43360,Monk,Timothy,98836, Stony Wharf, Cowan,8,86951,2343601135,2010-10-17,6,OPC79906546
1630,Con63950,Conley,Mike,34758,Misty Brook Farms, Ten Mile,20,60998,6398715454,2016-07-15,2,OPC87075029
1631,Bar22319,Barrister,Lee,95247, Colonial Panda Pike, Fulmor,4,91628,4296466000,2017-03-11,2,OPC82121798
1632,Jam15689,Jamieson,Margo,4375, Wishing Goose Townline, Vega Park,16,25058,3935396737,2003-03-29,1,OPC85136771
1633,Coo90141,Cooper,Nadine,47042,Amber Dale Diversion, Wolfs Mill,21,50099,5095538893,2014-08-28,6,OPC86901630
1634,App52824,Applewood,Mads,84035, Green Berry Run, Clintondale,21,4847,1660687883,2017-09-14,7,OPC80285285
1635,Rid4437,Ridgley,Richard,63493,Burning Rabbit Bank, Kwikpak,26,3193,2552608535,2011-04-20,5,OPC83872401
1636,Bar42433,Barrister,Sarah,65680, Clear Beacon Hollow, Fomer,20,40396,9295001893,2015-03-25,7,OPC87781283
1637,She41502,Sherman,Moritz,62029,Indian Trail, Longview Heights,10,59884,3052951649,2019-06-29,2,OPC82510061
1638,Jon30962,Jones,Alister,97533,Thunder Deer Island, Norton Shores,12,57022,2605334208,2001-01-05,7,OPC80358732
1639,Tan55165,Tankersly,Thomas,75530,Heather Wynd, Howe,6,30770,8966377835,2014-01-04,1,OPC87303456
1640,Smi5446,Smith-Warren,Eric,79276,Merry Key, Hitt,19,25264,6414226012,2006-12-10,2,OPC85119546
1641,Rey73157,Reynolds,Miguel,96548, Bright Common, Winkelman,11,42784,8549441993,2019-04-20,4,OPC83313124
1642,App78097,Applewood,Maggs,33282,Blue Terrace, Bissell,18,52223,2872994086,2017-06-13,5,OPC85189652
1643,Gor88114,Gorman,Airn,67491,Burning Rabbit Bank, Casa De Piedra,18,98261,9990029515,2005-09-12,4,OPC80652749
1644,Jon17383,Jones,George,66497, Cozy Pines, Howe,18,26944,8953495450,2005-01-27,3,OPC81048185
1645,Sei38224,Seiler,Aaron,17146, Quaking Timber Swale, Montello,21,99335,8194988716,2005-10-24,3,OPC83684844
1646,Sei15616,Seiler,Margo,54970,Strom, Arispe,14,45426,5062048660,2005-06-10,4,OPC79223525
1647,Ram95610,Ramirez,Adam,28246, Colonial Panda Pike, Fomer,1,7710,7024099124,2006-08-23,2,OPC83807111
1648,Tho42370,Thomason,Mads,54510,Maple, Brownsburg,24,51815,9770651716,2009-03-09,1,OPC84786119
1649,She41497,Shelton,Timothy,33296, Velvet End, Oak Knoll,30,54019,4773227277,2009-02-16,3,OPC86846162
1650,Bar42339,Barrister,Cooper,24187,Madison, Wolfs Mill,16,42754,5095727940,2018-04-03,6,OPC78170991
1651,Rid42452,Ridgley,Timothy,6761, Burning Bank, Kidville,14,66797,4687660259,2004-04-22,7,OPC78206888
1652,Wil61726,Williamson,Margo,63767,Misty Brook Farms, East Village,30,25330,8512072444,2019-12-25,4,OPC81073224
1653,Jim18983,Jiminez,Margo,7411,Washington, North Brewster,28,2547,3308410552,2019-05-02,6,OPC85648593
1654,Man30719,Manning,Jasmine,47669,Sycamore, Kwikpak,2,7426,9599720232,2004-12-28,6,OPC83898327
1655,Etz91860,Etzler,Kristoff,47081, Tawny Lane, Bayless,18,25327,6472227168,2017-08-19,4,OPC79264016
1656,Pre10788,Presten,Nadine,58421,Hidden Isle, Mcarthur Estates,19,45736,2896548336,2001-01-03,1,OPC85459797
